17066.9	0.0269405	11.3345	0.0231024	0.209277	0.260866	2.32221	0.0484557	0	0	0	0	0	0.00481406	0.0016982	0.00157713	0	0	0	3.13241e-05	6.3068e-06	8.78527e-06	0	0	0	1.16273e-07	1.53489e-08	2.85062e-08	0	0	0	
17261.8	0.0272123	11.3315	0.0231033	0.209229	0.263421	2.32172	0.0489198	0	0	0	0	0	0.00486143	0.00173064	0.00160691	0	0	0	3.1924e-05	6.49044e-06	9.03917e-06	0	0	0	1.19666e-07	1.59575e-08	2.96302e-08	0	0	0	
17466.9	0.0274975	11.3282	0.0231042	0.209177	0.2661	2.3212	0.0494064	0	0	0	0	0	0.00491111	0.00176497	0.00163842	0	0	0	3.2559e-05	6.68675e-06	9.31051e-06	0	0	0	1.23292e-07	1.6615e-08	3.08443e-08	0	0	0	
17668.7	0.0277773	11.3251	0.0231052	0.209127	0.268727	2.32069	0.0498833	0	0	0	0	0	0.00495982	0.00179892	0.00166958	0	0	0	3.31871e-05	6.88291e-06	9.58155e-06	0	0	0	1.26917e-07	1.72789e-08	3.20699e-08	0	0	0	
17877.6	0.0280662	11.3218	0.0231061	0.209075	0.271437	2.32017	0.050375	0	0	0	0	0	0.00501008	0.00183427	0.001702	0	0	0	3.38411e-05	7.08919e-06	9.8665e-06	0	0	0	1.30728e-07	1.79845e-08	3.33721e-08	0	0	0	
18069.3	0.0283306	11.3188	0.023107	0.209028	0.273916	2.31969	0.0508246	0	0	0	0	0	0.00505605	0.00186688	0.00173191	0	0	0	3.44444e-05	7.28133e-06	1.01318e-05	0	0	0	1.34279e-07	1.86485e-08	3.4597e-08	0	0	0	
18265.5	0.0286003	11.3157	0.0231078	0.208979	0.276444	2.3192	0.0512829	0	0	0	0	0	0.00510294	0.00190042	0.00176264	0	0	0	3.50648e-05	7.48072e-06	1.04071e-05	0	0	0	1.37964e-07	1.93443e-08	3.58803e-08	0	0	0	
18466.7	0.0288761	11.3126	0.0231087	0.20893	0.279028	2.3187	0.0517511	0	0	0	0	0	0.00515087	0.00193498	0.00179431	0	0	0	3.57043e-05	7.68816e-06	1.06934e-05	0	0	0	1.41797e-07	2.00752e-08	3.72282e-08	0	0	0	
18671.5	0.0291561	11.3095	0.0231097	0.20888	0.28165	2.31819	0.0522259	0	0	0	0	0	0.0051995	0.00197033	0.0018267	0	0	0	3.63586e-05	7.90239e-06	1.0989e-05	0	0	0	1.45757e-07	2.08376e-08	3.86336e-08	0	0	0	
18871.5	0.0294287	11.3064	0.0231105	0.208831	0.284201	2.3177	0.0526878	0	0	0	0	0	0.00524682	0.00200502	0.00185847	0	0	0	3.70006e-05	8.11455e-06	1.12816e-05	0	0	0	1.49678e-07	2.16001e-08	4.00388e-08	0	0	0	
19072.6	0.029702	11.3033	0.0231114	0.208782	0.286757	2.3172	0.0531503	0	0	0	0	0	0.00529425	0.00204006	0.00189055	0	0	0	3.7649e-05	8.33079e-06	1.15798e-05	0	0	0	1.53675e-07	2.23846e-08	4.14843e-08	0	0	0	
